file,concept1,concept2,value
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-343-1,sentence2phrase.train-Newswire-343-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-344-1,sentence2phrase.train-Newswire-344-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-345-1,sentence2phrase.train-Newswire-345-2,2.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-346-1,sentence2phrase.train-Newswire-346-2,1.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-347-1,sentence2phrase.train-Newswire-347-2,3.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-348-1,sentence2phrase.train-Newswire-348-2,0.25
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-349-1,sentence2phrase.train-Newswire-349-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-350-1,sentence2phrase.train-Newswire-350-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-351-1,sentence2phrase.train-Newswire-351-2,2.58
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-352-1,sentence2phrase.train-Newswire-352-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-353-1,sentence2phrase.train-Newswire-353-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-354-1,sentence2phrase.train-Newswire-354-2,1.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-355-1,sentence2phrase.train-Newswire-355-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-356-1,sentence2phrase.train-Newswire-356-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-357-1,sentence2phrase.train-Newswire-357-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-358-1,sentence2phrase.train-Newswire-358-2,4.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-359-1,sentence2phrase.train-Newswire-359-2,3.83
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-360-1,sentence2phrase.train-Newswire-360-2,3.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-361-1,sentence2phrase.train-Newswire-361-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-362-1,sentence2phrase.train-Newswire-362-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-363-1,sentence2phrase.train-Newswire-363-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-364-1,sentence2phrase.train-Newswire-364-2,3.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-365-1,sentence2phrase.train-Newswire-365-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-366-1,sentence2phrase.train-Newswire-366-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-367-1,sentence2phrase.train-Newswire-367-2,2.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-368-1,sentence2phrase.train-Newswire-368-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-369-1,sentence2phrase.train-Newswire-369-2,3.17
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-370-1,sentence2phrase.train-Newswire-370-2,2.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-371-1,sentence2phrase.train-Newswire-371-2,3.83
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-372-1,sentence2phrase.train-Newswire-372-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-373-1,sentence2phrase.train-Newswire-373-2,4.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-374-1,sentence2phrase.train-Newswire-374-2,1.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-375-1,sentence2phrase.train-Newswire-375-2,3.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-376-1,sentence2phrase.train-Newswire-376-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-377-1,sentence2phrase.train-Newswire-377-2,3.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-378-1,sentence2phrase.train-Newswire-378-2,1.92
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-379-1,sentence2phrase.train-Newswire-379-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-380-1,sentence2phrase.train-Newswire-380-2,1.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-381-1,sentence2phrase.train-Newswire-381-2,2.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-382-1,sentence2phrase.train-Newswire-382-2,2.17
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-383-1,sentence2phrase.train-Newswire-383-2,0.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-384-1,sentence2phrase.train-Newswire-384-2,0.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-385-1,sentence2phrase.train-Newswire-385-2,3.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-386-1,sentence2phrase.train-Newswire-386-2,2.83
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-387-1,sentence2phrase.train-Newswire-387-2,1.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-388-1,sentence2phrase.train-Newswire-388-2,3.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-389-1,sentence2phrase.train-Newswire-389-2,1.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-390-1,sentence2phrase.train-Newswire-390-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-391-1,sentence2phrase.train-Newswire-391-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-392-1,sentence2phrase.train-Newswire-392-2,3.25
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-393-1,sentence2phrase.train-Newswire-393-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-394-1,sentence2phrase.train-Newswire-394-2,1.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-395-1,sentence2phrase.train-Newswire-395-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-396-1,sentence2phrase.train-Newswire-396-2,2.58
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-397-1,sentence2phrase.train-Newswire-397-2,2.92
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-398-1,sentence2phrase.train-Newswire-398-2,0.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-399-1,sentence2phrase.train-Newswire-399-2,1.17
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-400-1,sentence2phrase.train-Newswire-400-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-401-1,sentence2phrase.train-Newswire-401-2,3.17
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-402-1,sentence2phrase.train-Newswire-402-2,2.25
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-403-1,sentence2phrase.train-Newswire-403-2,1.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-404-1,sentence2phrase.train-Newswire-404-2,2.83
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-405-1,sentence2phrase.train-Newswire-405-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-406-1,sentence2phrase.train-Newswire-406-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-407-1,sentence2phrase.train-Newswire-407-2,2.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-408-1,sentence2phrase.train-Newswire-408-2,2.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-409-1,sentence2phrase.train-Newswire-409-2,4.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-410-1,sentence2phrase.train-Newswire-410-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-411-1,sentence2phrase.train-Newswire-411-2,0.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-412-1,sentence2phrase.train-Newswire-412-2,3.25
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-413-1,sentence2phrase.train-Newswire-413-2,3.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-414-1,sentence2phrase.train-Newswire-414-2,2.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-415-1,sentence2phrase.train-Newswire-415-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-416-1,sentence2phrase.train-Newswire-416-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-417-1,sentence2phrase.train-Newswire-417-2,2.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-418-1,sentence2phrase.train-Newswire-418-2,3.83
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-419-1,sentence2phrase.train-Newswire-419-2,1.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-420-1,sentence2phrase.train-Newswire-420-2,1.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-421-1,sentence2phrase.train-Newswire-421-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-422-1,sentence2phrase.train-Newswire-422-2,2.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-423-1,sentence2phrase.train-Newswire-423-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-424-1,sentence2phrase.train-Newswire-424-2,2.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-425-1,sentence2phrase.train-Newswire-425-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-426-1,sentence2phrase.train-Newswire-426-2,1.25
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-427-1,sentence2phrase.train-Newswire-427-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-428-1,sentence2phrase.train-Newswire-428-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-429-1,sentence2phrase.train-Newswire-429-2,2.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-430-1,sentence2phrase.train-Newswire-430-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-431-1,sentence2phrase.train-Newswire-431-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-432-1,sentence2phrase.train-Newswire-432-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-433-1,sentence2phrase.train-Newswire-433-2,1.92
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-434-1,sentence2phrase.train-Newswire-434-2,1.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-435-1,sentence2phrase.train-Newswire-435-2,3.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-436-1,sentence2phrase.train-Newswire-436-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-437-1,sentence2phrase.train-Newswire-437-2,0.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-438-1,sentence2phrase.train-Newswire-438-2,1.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-439-1,sentence2phrase.train-Newswire-439-2,0.17
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-440-1,sentence2phrase.train-Newswire-440-2,2.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-441-1,sentence2phrase.train-Newswire-441-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-442-1,sentence2phrase.train-Newswire-442-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-443-1,sentence2phrase.train-Newswire-443-2,0.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-444-1,sentence2phrase.train-Newswire-444-2,3.83
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-445-1,sentence2phrase.train-Newswire-445-2,3.25
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-446-1,sentence2phrase.train-Newswire-446-2,1.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-447-1,sentence2phrase.train-Newswire-447-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-448-1,sentence2phrase.train-Newswire-448-2,1.25
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-449-1,sentence2phrase.train-Newswire-449-2,2.83
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-450-1,sentence2phrase.train-Newswire-450-2,2.75
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-451-1,sentence2phrase.train-Newswire-451-2,2.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-452-1,sentence2phrase.train-Newswire-452-2,1.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-453-1,sentence2phrase.train-Newswire-453-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-454-1,sentence2phrase.train-Newswire-454-2,3.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-455-1,sentence2phrase.train-Newswire-455-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-456-1,sentence2phrase.train-Newswire-456-2,2.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-457-1,sentence2phrase.train-Newswire-457-2,1.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-458-1,sentence2phrase.train-Newswire-458-2,3.92
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-459-1,sentence2phrase.train-Newswire-459-2,0.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-460-1,sentence2phrase.train-Newswire-460-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-461-1,sentence2phrase.train-Newswire-461-2,2.17
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-462-1,sentence2phrase.train-Newswire-462-2,0.25
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-463-1,sentence2phrase.train-Newswire-463-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-464-1,sentence2phrase.train-Newswire-464-2,0.17
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-465-1,sentence2phrase.train-Newswire-465-2,3.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-466-1,sentence2phrase.train-Newswire-466-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-467-1,sentence2phrase.train-Newswire-467-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-468-1,sentence2phrase.train-Newswire-468-2,3.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-469-1,sentence2phrase.train-Newswire-469-2,1.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-470-1,sentence2phrase.train-Newswire-470-2,2.50
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-471-1,sentence2phrase.train-Newswire-471-2,1.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-472-1,sentence2phrase.train-Newswire-472-2,1.25
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-473-1,sentence2phrase.train-Newswire-473-2,0.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-474-1,sentence2phrase.train-Newswire-474-2,2.67
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-475-1,sentence2phrase.train-Newswire-475-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-476-1,sentence2phrase.train-Newswire-476-2,2.33
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-477-1,sentence2phrase.train-Newswire-477-2,2.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-478-1,sentence2phrase.train-Newswire-478-2,0.00
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-479-1,sentence2phrase.train-Newswire-479-2,2.25
data/training/sentence2phrase.train.input.tsv,sentence2phrase.train-Newswire-480-1,sentence2phrase.train-Newswire-480-2,0.00
