concept,prompt
paragraph2sentence.test-scientific-482-1,铀同位素235U用作核反应堆和核武器的燃料。它是自然界中存在的唯一一种可裂变的同位素，即可通过热中子裂变的同位素。同位素 238U 也很重要，因为它吸收中子产生放射性同位素，随后衰变成同位素 239Pu（钚），它也是可裂变的。
paragraph2sentence.test-scientific-482-2,铀 235 是自然界中唯一存在可裂变程度的同位素，并最终衰变成钚 239，而钚 239 也是可裂变的。
paragraph2sentence.test-scientific-483-1,生物地球化学是一门科学学科，涉及控制自然环境（包括生物圈、冰冻圈、水圈、土壤圈、大气和岩石圈）组成的化学、物理、地质和生物过程和反应。特别是，生物地球化学是研究化学元素（例如碳和氮）的循环，以及它们与通过时间在空间中的地球尺度生物系统运输的生物的相互作用和结合。该领域专注于由生物活性驱动或对其产生影响的化学循环。特别强调碳、氮、硫和磷循环的研究。生物地球化学是一门与系统生态学密切相关的系统科学。
paragraph2sentence.test-scientific-483-2,生物地球化学专注于碳、氮等化学元素的循环，与系统生态学相关。
paragraph2sentence.test-scientific-484-1,同等术语“觉醒”也被用在基督教背景下，即大觉醒，即美国宗教历史上的几个宗教复兴时期。历史学家和神学家指出，18 世纪初至 19 世纪末之间出现了三四次宗教热情高涨的浪潮。每一次“大觉醒”的特点都是由福音派新教牧师领导的广泛复兴、人们对宗教的兴趣急剧增加、受影响者的深刻信念和救赎意识、福音派教会成员的增加以及新宗教运动和教派的形成。
paragraph2sentence.test-scientific-484-2,施瓦本汝拉地区的地质主要是石灰岩，在侏罗纪时期形成了海底。
paragraph2sentence.test-scientific-485-1,当栖息地的吸引力相对于其生存和繁殖价值不成比例地增加时，就会出现生态陷阱。结果是偏爱虚假有吸引力的栖息地，并普遍回避高质量但吸引力较差的栖息地。例如，靛鹀通常在灌木栖息地或封闭的树冠森林和开阔的田野之间的破碎森林过渡处筑巢。人类活动可以创造“更尖锐”、更陡峭的森林边缘，而彩鹀更喜欢沿着这些边缘筑巢。然而，这些人造的尖锐森林边缘也集中了捕食者在筑巢之前的活动。通过这种方式，鹀鹀更喜欢在高度变化的栖息地筑巢，在那里筑巢成功率最低。
paragraph2sentence.test-scientific-485-2,除了去除二氧化碳外，呼吸还会导致体内水分流失。
paragraph2sentence.test-scientific-486-1,考古遗址碳 14 年代测定的另一个问题被称为“老木头”问题。特别是在干燥的沙漠气候下，死树等有机材料在人们将其用作木柴或建筑材料之前可以保持其自然状态数百年，之后它们就成为考古记录的一部分。因此，确定那棵特定树的年代并不一定表明火灾何时燃烧或建筑物何时建成。出于这个原因，许多考古学家更喜欢使用短寿命植物的样本进行放射性碳测年。加速器质谱（AMS）测年技术的发展在这方面非常有用，它可以从非常小的样本中获得日期。
paragraph2sentence.test-scientific-486-2,对于干燥气候下的树木来说，碳 14 测年存在问题，这些树木在被烧毁之前可以存在几个世纪（导致错误的日期），因此许多科学家更喜欢使用短寿命的植物来测年，并使用质谱法，这可以在非常小的样本上完成。
paragraph2sentence.test-scientific-487-1,等静压抑郁是地质学家用来形容地壳大部分沉入软流圈的术语。下沉是由于地球表面承受的重物造成的。这通常是由于大陆冰川作用造成的冰川冰重量过大造成的，在这一过程中，永久冰对地壳施加压力，从而使其重量下降。
paragraph2sentence.test-scientific-487-2,等静压抑制是由地球表面的重物造成的，通常是由于冰川造成的。
paragraph2sentence.test-scientific-488-1,继发于囊膜紧绷的肩部表现出僵硬，导致大圆肌挛缩和肥大。因此，限制外旋可以促进肩部内旋肌（主要是大圆肌和肩胛下肌）的适应性缩短和增厚。人们可能推测，肩部功能障碍中出现的手臂外侧疼痛可能是继发于桡神经不良神经张力的神经起源。肱三头肌有可能因肥大而将桡神经卡压在三角间隔内。长头和侧头中纤维弓的存在使情况进一步复杂化。在重量训练和涉及拳击的运动中看到的反复用力伸展可能是这种情况的先例。由于上述所有原因，桡神经在穿过这个空间时很脆弱。
paragraph2sentence.test-scientific-488-2,大圆肌的轻重量训练可以通过加强负责内旋的肌肉来减轻卡压，尽管任何神经损伤可能需要几周的时间才能恢复。
paragraph2sentence.test-scientific-489-1,木星主要由氢组成，其质量的四分之一是氦，尽管氦仅包含大约十分之一的分子数量。它也可能有一个由较重元素组成的岩石核心，但与其他气态巨行星一样，木星缺乏明确的固体表面。由于其快速自转，行星的形状是扁球体（它在赤道周围有一个轻微但明显的凸起）。
paragraph2sentence.test-scientific-489-2,木星是一颗巨大的植物，呈扁球体形状，没有固体表面，核心为岩石，主要成分为氢和氦。
paragraph2sentence.test-scientific-490-1,泡沫浮选是通过将称为捕收剂的化学品与矿浆混合来实现的。捕收剂吸附在选定矿物（通常是要浓缩的有价值的矿物）颗粒的表面上，使这些矿物具有疏水性。空气通过称为浮选槽的罐中的浆料。空气通过各种机制分解成微小气泡（取决于浮选池的设计），现在疏水的矿物质附着在气泡上，与它们一起上升到浮选池的表面，在那里形成泡沫。泡沫流过浮选槽的顶部边缘（或“唇缘”）并形成浮选精矿。理想情况下，不需要的矿物颗粒不会漂浮，它们会作为浮选尾矿保留下来。
paragraph2sentence.test-scientific-490-2,泡沫浮选是通过将称为捕收剂的化学品与矿浆混合来实现的。
paragraph2sentence.test-scientific-491-1,潮间带的生物适应恶劣的极端环境。潮汐时有规律地提供水，但水量从雨水带来的淡水到潮汐淹没之间干燥的高盐度和干盐。海浪的作用可能会使沿岸地区的居民迁移。由于潮间带高度暴露在阳光下，温度范围可以从阳光充足的非常炎热到寒冷气候下的接近冰点。
paragraph2sentence.test-scientific-491-2,由于潮间带的盐分和温度条件变化很大，该区域的生物应该适应这种变化。
paragraph2sentence.test-scientific-492-1,据说长聚炔链在本体上本质上不稳定，因为它们可以在放热（实际上是爆炸性）反应中相互交联。爆炸是该研究领域真正的危险。如果它们用合适的惰性基团（例如叔丁基或三氟甲基）而不是氢原子（尤其是可以使链保持分开的大分子）封端，它们就可以相当稳定，即使对湿气和氧气也是如此。 1995年报道了使用该技术制备了超过300个碳原子的碳炔链。然而，该报告因声称检测到的分子是类富勒烯结构而不是长聚炔而受到质疑。
paragraph2sentence.test-scientific-492-2,如果由于分子之间的交联而将长多烯链放在一起可能会爆炸，因此研究人员必须采取适当的措施来准备用于使用中和封端技术进行运输或实验的分子。
paragraph2sentence.test-scientific-493-1,在当今的学术界，“雅利安”一词在大多数情况下已被“印度-伊朗”和“印欧”术语所取代，而“雅利安”现在主要限于出现在印度语言及其使用者的“印度-雅利安”一词中。西方关于“雅利安种族”的概念在 19 世纪末和 20 世纪初的种族主义思想中日益突出，这一思想尤其受到纳粹意识形态的拥护（参见“优等种族”）。
paragraph2sentence.test-scientific-493-2,即兴创作可以被认为是“当场”或“即兴”的突然创造力的自发时刻，它可以作为灵感出现在头脑、身体和精神上，不需要任何准备或训练。
paragraph2sentence.test-scientific-494-1,暗星系是一个由暗物质组成的假想星系。暗星系之所以得名，是因为它们没有可探测到的恒星，理论上是不可见的。它们无法产生恒星，因为它们的气体密度太高。一些科学家推测，暗星系在宇宙的早期阶段实际上很常见。最初，这些星系因其密度而难以产生恒星，但随着时间的推移，星系开始产生恒星。一个有影响力的科学家群体推测暗星系的存在，以支持基于其他经过充分研究的天体的理论。有实验证据支持暗星系的存在，尽管科学家们没有确凿的证据并继续他们的研究。
paragraph2sentence.test-scientific-494-2,根据天文学理论，暗星系，即由暗物质组成的高密度不可见星系，在宇宙早期很常见，现在实验证据可以支持它们的存在。
